batch_group,matrix,pathogen,n_total,n_positive,median_pos,count_0_1,count_1_10,count_10_100,count_100_1000,count_ge_1000
240823_PL3AG,Gorge,Chlamydia spp,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Chlamydia trachomatis,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Clostridioides difficile,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Entamoeba histolytica,47,2,0.0891605,2,0,0,0,0
240823_PL3AG,Gorge,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Haemophilus influenzae,47,15,185.0,0,0,4,11,0
240823_PL3AG,Gorge,Haemophilus parainfluenzae,47,46,649.5,0,0,8,19,19
240823_PL3AG,Gorge,Human alphaherpesvirus 1,47,22,0.2178155,22,0,0,0,0
240823_PL3AG,Gorge,Human alphaherpesvirus 2,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Mpox,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Mycoplasma genitalium,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Mycoplasma hominis,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Mycoplasma spp,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Neisseria gonorrhoeae,47,12,231.0,0,0,2,10,0
240823_PL3AG,Gorge,Neisseria meningitidis,47,29,463.0,0,1,4,15,9
240823_PL3AG,Gorge,Neisseria spp,47,31,664.913376,0,0,4,15,12
240823_PL3AG,Gorge,Papillomavirus,47,2,1.0652409999999999,1,1,0,0,0
240823_PL3AG,Gorge,Shigella spp,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Staphylococcus aureus,47,1,44.0,0,0,1,0,0
240823_PL3AG,Gorge,Treponema pallidum,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Trichomonas vaginalis,47,1,0.131236,1,0,0,0,0
240823_PL3AG,Gorge,Trichophyton spp,47,0,0.0,0,0,0,0,0
240823_PL3AG,Gorge,Ureaplasma spp,47,0,0.0,0,0,0,0,0
240823_PL4AG,Anal,Campylobacter jejuni,47,36,12.0,1,14,21,0,0
240823_PL4AG,Anal,Chlamydia spp,47,1,24.0,0,0,1,0,0
240823_PL4AG,Anal,Chlamydia trachomatis,47,1,24.0,0,0,1,0,0
240823_PL4AG,Anal,Clostridioides difficile,47,43,101.0,0,4,17,22,0
240823_PL4AG,Anal,Entamoeba histolytica,47,13,0.324598,10,3,0,0,0
240823_PL4AG,Anal,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
240823_PL4AG,Anal,Haemophilus influenzae,47,28,7.1789974999999995,1,14,7,6,0
240823_PL4AG,Anal,Haemophilus parainfluenzae,47,35,14.0,2,12,13,8,0
240823_PL4AG,Anal,Human alphaherpesvirus 1,47,22,0.237135,22,0,0,0,0
240823_PL4AG,Anal,Human alphaherpesvirus 2,47,1,21.0,0,0,1,0,0
240823_PL4AG,Anal,Mpox,47,0,0.0,0,0,0,0,0
240823_PL4AG,Anal,Mycoplasma genitalium,47,5,3.72351,0,3,2,0,0
240823_PL4AG,Anal,Mycoplasma hominis,47,27,6.692166,2,15,8,2,0
240823_PL4AG,Anal,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
240823_PL4AG,Anal,Mycoplasma spp,47,7,3.305733,0,5,2,0,0
240823_PL4AG,Anal,Neisseria gonorrhoeae,47,4,48.0,0,1,2,1,0
240823_PL4AG,Anal,Neisseria meningitidis,47,11,1.923983,1,8,1,0,1
240823_PL4AG,Anal,Neisseria spp,47,15,2.888963,2,8,3,1,1
240823_PL4AG,Anal,Papillomavirus,47,32,7.669189999999999,6,12,8,6,0
240823_PL4AG,Anal,Shigella spp,47,18,10.845790000000001,0,8,8,1,1
240823_PL4AG,Anal,Staphylococcus aureus,47,38,16.0,2,10,26,0,0
240823_PL4AG,Anal,Treponema pallidum,47,2,1.591104,0,2,0,0,0
240823_PL4AG,Anal,Trichomonas vaginalis,47,45,4.793009,6,23,15,1,0
240823_PL4AG,Anal,Trichophyton spp,47,3,0.8270519999999999,2,1,0,0,0
240823_PL4AG,Anal,Ureaplasma spp,47,14,22.550051,1,5,5,3,0
240823_PL4AG,Gorge,Campylobacter jejuni,47,1,0.837897,1,0,0,0,0
240823_PL4AG,Gorge,Chlamydia spp,47,0,0.0,0,0,0,0,0
240823_PL4AG,Gorge,Chlamydia trachomatis,47,0,0.0,0,0,0,0,0
240823_PL4AG,Gorge,Clostridioides difficile,47,4,5.725621499999999,0,3,1,0,0
240823_PL4AG,Gorge,Entamoeba histolytica,47,4,0.0967205,4,0,0,0,0
240823_PL4AG,Gorge,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
240823_PL4AG,Gorge,Haemophilus influenzae,47,27,94.0,0,1,14,11,1
240823_PL4AG,Gorge,Haemophilus parainfluenzae,47,44,533.5,0,1,5,23,15
240823_PL4AG,Gorge,Human alphaherpesvirus 1,47,22,0.1546315,21,1,0,0,0
240823_PL4AG,Gorge,Human alphaherpesvirus 2,47,0,0.0,0,0,0,0,0
240823_PL4AG,Gorge,Mpox,47,0,0.0,0,0,0,0,0
240823_PL4AG,Gorge,Mycoplasma genitalium,47,0,0.0,0,0,0,0,0
240823_PL4AG,Gorge,Mycoplasma hominis,47,1,0.698247,1,0,0,0,0
240823_PL4AG,Gorge,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
240823_PL4AG,Gorge,Mycoplasma spp,47,1,0.418948,1,0,0,0,0
240823_PL4AG,Gorge,Neisseria gonorrhoeae,47,15,157.0,0,0,6,9,0
240823_PL4AG,Gorge,Neisseria meningitidis,47,36,329.5,0,2,6,22,6
240823_PL4AG,Gorge,Neisseria spp,47,36,613.0,0,2,3,17,14
240823_PL4AG,Gorge,Papillomavirus,47,4,0.216285,3,1,0,0,0
240823_PL4AG,Gorge,Shigella spp,47,0,0.0,0,0,0,0,0
240823_PL4AG,Gorge,Staphylococcus aureus,47,4,2.8147175,1,2,1,0,0
240823_PL4AG,Gorge,Treponema pallidum,47,0,0.0,0,0,0,0,0
240823_PL4AG,Gorge,Trichomonas vaginalis,47,11,0.171002,10,1,0,0,0
240823_PL4AG,Gorge,Trichophyton spp,47,0,0.0,0,0,0,0,0
240823_PL4AG,Gorge,Ureaplasma spp,47,1,13.460524,0,0,1,0,0
240823_PL5AG,Anal,Campylobacter jejuni,47,29,10.0,4,9,15,1,0
240823_PL5AG,Anal,Chlamydia spp,47,1,0.111922,1,0,0,0,0
240823_PL5AG,Anal,Chlamydia trachomatis,47,1,0.111922,1,0,0,0,0
240823_PL5AG,Anal,Clostridioides difficile,47,42,87.5,3,7,11,21,0
240823_PL5AG,Anal,Entamoeba histolytica,47,17,0.184438,16,1,0,0,0
240823_PL5AG,Anal,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
240823_PL5AG,Anal,Haemophilus influenzae,47,17,2.793551,4,7,5,0,1
240823_PL5AG,Anal,Haemophilus parainfluenzae,47,29,7.894727,3,13,6,7,0
240823_PL5AG,Anal,Human alphaherpesvirus 1,47,21,0.371771,19,1,0,1,0
240823_PL5AG,Anal,Human alphaherpesvirus 2,47,0,0.0,0,0,0,0,0
240823_PL5AG,Anal,Mpox,47,0,0.0,0,0,0,0,0
240823_PL5AG,Anal,Mycoplasma genitalium,47,1,9.850721,0,1,0,0,0
240823_PL5AG,Anal,Mycoplasma hominis,47,25,8.098859,6,8,9,2,0
240823_PL5AG,Anal,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
240823_PL5AG,Anal,Mycoplasma spp,47,2,5.188674,1,1,0,0,0
240823_PL5AG,Anal,Neisseria gonorrhoeae,47,6,6.597933,1,2,2,1,0
240823_PL5AG,Anal,Neisseria meningitidis,47,8,0.2938505,5,3,0,0,0
240823_PL5AG,Anal,Neisseria spp,47,12,3.471953,5,2,4,1,0
240823_PL5AG,Anal,Papillomavirus,47,39,8.865832999999999,11,10,14,4,0
240823_PL5AG,Anal,Shigella spp,47,14,30.719432,1,2,5,6,0
240823_PL5AG,Anal,Staphylococcus aureus,47,38,16.5,5,6,22,5,0
240823_PL5AG,Anal,Treponema pallidum,47,0,0.0,0,0,0,0,0
240823_PL5AG,Anal,Trichomonas vaginalis,47,45,5.36013,11,23,10,1,0
240823_PL5AG,Anal,Trichophyton spp,47,4,0.1248615,4,0,0,0,0
240823_PL5AG,Anal,Ureaplasma spp,47,6,13.013615000000001,0,3,3,0,0
240823_PL5AG,Gorge,Campylobacter jejuni,47,0,0.0,0,0,0,0,0
240823_PL5AG,Gorge,Chlamydia spp,47,0,0.0,0,0,0,0,0
240823_PL5AG,Gorge,Chlamydia trachomatis,47,0,0.0,0,0,0,0,0
240823_PL5AG,Gorge,Clostridioides difficile,47,2,3.1125945,0,2,0,0,0
240823_PL5AG,Gorge,Entamoeba histolytica,47,2,0.14363399999999998,2,0,0,0,0
240823_PL5AG,Gorge,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
240823_PL5AG,Gorge,Haemophilus influenzae,47,22,141.0,0,1,8,13,0
240823_PL5AG,Gorge,Haemophilus parainfluenzae,47,41,574.0,0,1,2,22,16
240823_PL5AG,Gorge,Human alphaherpesvirus 1,47,24,0.148116,24,0,0,0,0
240823_PL5AG,Gorge,Human alphaherpesvirus 2,47,1,0.452012,1,0,0,0,0
240823_PL5AG,Gorge,Mpox,47,0,0.0,0,0,0,0,0
240823_PL5AG,Gorge,Mycoplasma genitalium,47,0,0.0,0,0,0,0,0
240823_PL5AG,Gorge,Mycoplasma hominis,47,1,6.695963,0,1,0,0,0
240823_PL5AG,Gorge,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
240823_PL5AG,Gorge,Mycoplasma spp,47,0,0.0,0,0,0,0,0
240823_PL5AG,Gorge,Neisseria gonorrhoeae,47,18,101.0,0,1,8,9,0
240823_PL5AG,Gorge,Neisseria meningitidis,47,34,375.5,0,0,5,23,6
240823_PL5AG,Gorge,Neisseria spp,47,35,910.0,0,0,1,19,15
240823_PL5AG,Gorge,Papillomavirus,47,2,0.19602,2,0,0,0,0
240823_PL5AG,Gorge,Shigella spp,47,0,0.0,0,0,0,0,0
240823_PL5AG,Gorge,Staphylococcus aureus,47,1,27.0,0,0,1,0,0
240823_PL5AG,Gorge,Treponema pallidum,47,0,0.0,0,0,0,0,0
240823_PL5AG,Gorge,Trichomonas vaginalis,47,5,0.075256,5,0,0,0,0
240823_PL5AG,Gorge,Trichophyton spp,47,0,0.0,0,0,0,0,0
240823_PL5AG,Gorge,Ureaplasma spp,47,1,4.529622,0,1,0,0,0
240823_PL6AG,Anal,Campylobacter jejuni,47,32,7.9821865,5,12,12,2,1
240823_PL6AG,Anal,Chlamydia spp,47,0,0.0,0,0,0,0,0
240823_PL6AG,Anal,Chlamydia trachomatis,47,0,0.0,0,0,0,0,0
240823_PL6AG,Anal,Clostridioides difficile,47,44,80.5,2,6,17,19,0
240823_PL6AG,Anal,Entamoeba histolytica,47,10,0.6609335000000001,7,3,0,0,0
240823_PL6AG,Anal,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
240823_PL6AG,Anal,Haemophilus influenzae,47,19,5.85998,5,6,5,3,0
240823_PL6AG,Anal,Haemophilus parainfluenzae,47,28,8.1092,5,10,7,4,2
240823_PL6AG,Anal,Human alphaherpesvirus 1,47,23,0.455734,20,3,0,0,0
240823_PL6AG,Anal,Human alphaherpesvirus 2,47,3,2.262356,0,2,1,0,0
240823_PL6AG,Anal,Mpox,47,0,0.0,0,0,0,0,0
240823_PL6AG,Anal,Mycoplasma genitalium,47,1,0.722674,1,0,0,0,0
240823_PL6AG,Anal,Mycoplasma hominis,47,21,6.497007,1,12,8,0,0
240823_PL6AG,Anal,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
240823_PL6AG,Anal,Mycoplasma spp,47,2,0.9667285,1,1,0,0,0
240823_PL6AG,Anal,Neisseria gonorrhoeae,47,3,0.481782,2,0,0,1,0
240823_PL6AG,Anal,Neisseria meningitidis,47,7,3.462081,0,6,1,0,0
240823_PL6AG,Anal,Neisseria spp,47,12,3.4184609999999997,3,5,3,1,0
240823_PL6AG,Anal,Papillomavirus,47,38,4.8935835,7,15,11,4,1
240823_PL6AG,Anal,Shigella spp,47,13,8.721954,2,5,3,3,0
240823_PL6AG,Anal,Staphylococcus aureus,47,39,8.622025,5,17,16,0,1
240823_PL6AG,Anal,Treponema pallidum,47,1,0.246364,1,0,0,0,0
240823_PL6AG,Anal,Trichomonas vaginalis,47,44,4.2363385000000005,11,22,9,2,0
240823_PL6AG,Anal,Trichophyton spp,47,2,0.18817299999999998,2,0,0,0,0
240823_PL6AG,Anal,Ureaplasma spp,47,8,4.4255135,1,5,2,0,0
240823_PL6AG,Gorge,Campylobacter jejuni,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Chlamydia spp,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Chlamydia trachomatis,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Clostridioides difficile,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Entamoeba histolytica,47,2,0.120531,2,0,0,0,0
240823_PL6AG,Gorge,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Haemophilus influenzae,47,20,94.5,0,1,9,10,0
240823_PL6AG,Gorge,Haemophilus parainfluenzae,47,41,334.0,0,0,9,22,10
240823_PL6AG,Gorge,Human alphaherpesvirus 1,47,25,0.162034,24,1,0,0,0
240823_PL6AG,Gorge,Human alphaherpesvirus 2,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Mpox,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Mycoplasma genitalium,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Mycoplasma hominis,47,2,9.8146065,0,1,1,0,0
240823_PL6AG,Gorge,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Mycoplasma spp,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Neisseria gonorrhoeae,47,11,71.0,0,1,6,4,0
240823_PL6AG,Gorge,Neisseria meningitidis,47,29,178.0,0,0,12,11,6
240823_PL6AG,Gorge,Neisseria spp,47,34,202.5,0,0,9,17,8
240823_PL6AG,Gorge,Papillomavirus,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Shigella spp,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Staphylococcus aureus,47,1,5.932583,0,1,0,0,0
240823_PL6AG,Gorge,Treponema pallidum,47,0,0.0,0,0,0,0,0
240823_PL6AG,Gorge,Trichomonas vaginalis,47,3,0.173646,3,0,0,0,0
240823_PL6AG,Gorge,Trichophyton spp,47,1,0.081762,1,0,0,0,0
240823_PL6AG,Gorge,Ureaplasma spp,47,1,71.0,0,0,1,0,0
240823_PL7U,Urine,Campylobacter jejuni,93,2,1.5617125,0,2,0,0,0
240823_PL7U,Urine,Chlamydia spp,93,1,10.0,0,0,1,0,0
240823_PL7U,Urine,Chlamydia trachomatis,93,1,10.0,0,0,1,0,0
240823_PL7U,Urine,Clostridioides difficile,93,18,5.2118295,2,9,7,0,0
240823_PL7U,Urine,Entamoeba histolytica,93,1,0.089418,1,0,0,0,0
240823_PL7U,Urine,Haemophilus ducreyi,93,0,0.0,0,0,0,0,0
240823_PL7U,Urine,Haemophilus influenzae,93,18,17.0,1,6,8,3,0
240823_PL7U,Urine,Haemophilus parainfluenzae,93,25,18.0,2,9,11,3,0
240823_PL7U,Urine,Human alphaherpesvirus 1,93,26,0.14716,26,0,0,0,0
240823_PL7U,Urine,Human alphaherpesvirus 2,93,0,0.0,0,0,0,0,0
240823_PL7U,Urine,Mpox,93,0,0.0,0,0,0,0,0
240823_PL7U,Urine,Mycoplasma genitalium,93,3,0.227705,2,1,0,0,0
240823_PL7U,Urine,Mycoplasma hominis,93,13,10.0,3,3,6,1,0
240823_PL7U,Urine,Mycoplasma pneumonae,93,0,0.0,0,0,0,0,0
240823_PL7U,Urine,Mycoplasma spp,93,4,0.223548,3,1,0,0,0
240823_PL7U,Urine,Neisseria gonorrhoeae,93,1,0.830454,1,0,0,0,0
240823_PL7U,Urine,Neisseria meningitidis,93,3,3.598635,0,3,0,0,0
240823_PL7U,Urine,Neisseria spp,93,5,3.033234,2,2,1,0,0
240823_PL7U,Urine,Papillomavirus,93,7,0.313408,6,1,0,0,0
240823_PL7U,Urine,Shigella spp,93,1,73.61622899999999,0,0,1,0,0
240823_PL7U,Urine,Staphylococcus aureus,93,25,6.600848,1,14,10,0,0
240823_PL7U,Urine,Treponema pallidum,93,0,0.0,0,0,0,0,0
240823_PL7U,Urine,Trichomonas vaginalis,93,39,1.315056,18,15,5,1,0
240823_PL7U,Urine,Trichophyton spp,93,1,0.127757,1,0,0,0,0
240823_PL7U,Urine,Ureaplasma spp,93,12,52.559614499999995,0,1,8,3,0
240823_PL8U,Urine,Campylobacter jejuni,91,2,5.028957999999999,1,1,0,0,0
240823_PL8U,Urine,Chlamydia spp,91,2,24.0,0,0,2,0,0
240823_PL8U,Urine,Chlamydia trachomatis,91,2,24.0,0,0,2,0,0
240823_PL8U,Urine,Clostridioides difficile,91,9,4.824189,0,8,1,0,0
240823_PL8U,Urine,Entamoeba histolytica,91,0,0.0,0,0,0,0,0
240823_PL8U,Urine,Haemophilus ducreyi,91,0,0.0,0,0,0,0,0
240823_PL8U,Urine,Haemophilus influenzae,91,19,15.0,1,8,9,1,0
240823_PL8U,Urine,Haemophilus parainfluenzae,91,29,18.0,0,11,12,6,0
240823_PL8U,Urine,Human alphaherpesvirus 1,91,21,0.137916,21,0,0,0,0
240823_PL8U,Urine,Human alphaherpesvirus 2,91,0,0.0,0,0,0,0,0
240823_PL8U,Urine,Mpox,91,0,0.0,0,0,0,0,0
240823_PL8U,Urine,Mycoplasma genitalium,91,2,112.4814805,1,0,0,1,0
240823_PL8U,Urine,Mycoplasma hominis,91,8,4.9143975,1,4,3,0,0
240823_PL8U,Urine,Mycoplasma pneumonae,91,0,0.0,0,0,0,0,0
240823_PL8U,Urine,Mycoplasma spp,91,2,112.4814805,1,0,0,1,0
240823_PL8U,Urine,Neisseria gonorrhoeae,91,0,0.0,0,0,0,0,0
240823_PL8U,Urine,Neisseria meningitidis,91,1,0.381054,1,0,0,0,0
240823_PL8U,Urine,Neisseria spp,91,1,0.381054,1,0,0,0,0
240823_PL8U,Urine,Papillomavirus,91,12,0.43205499999999997,10,2,0,0,0
240823_PL8U,Urine,Shigella spp,91,2,77.9016795,0,0,1,1,0
240823_PL8U,Urine,Staphylococcus aureus,91,11,5.200004,0,7,3,0,1
240823_PL8U,Urine,Treponema pallidum,91,0,0.0,0,0,0,0,0
240823_PL8U,Urine,Trichomonas vaginalis,91,40,1.324726,17,19,3,1,0
240823_PL8U,Urine,Trichophyton spp,91,0,0.0,0,0,0,0,0
240823_PL8U,Urine,Ureaplasma spp,91,5,45.551224,0,0,5,0,0
241108_PL1AG,Anal,Campylobacter jejuni,46,36,9.383371499999999,1,17,18,0,0
241108_PL1AG,Anal,Chlamydia spp,46,3,17.0,1,0,2,0,0
241108_PL1AG,Anal,Chlamydia trachomatis,46,2,25.5,0,0,2,0,0
241108_PL1AG,Anal,Clostridioides difficile,46,45,98.0,1,1,21,22,0
241108_PL1AG,Anal,Entamoeba histolytica,46,13,0.382114,9,4,0,0,0
241108_PL1AG,Anal,Haemophilus ducreyi,46,0,0.0,0,0,0,0,0
241108_PL1AG,Anal,Haemophilus influenzae,46,25,3.704021,5,10,5,5,0
241108_PL1AG,Anal,Haemophilus parainfluenzae,46,34,12.0,0,14,15,3,2
241108_PL1AG,Anal,Human alphaherpesvirus 1,46,24,0.290028,24,0,0,0,0
241108_PL1AG,Anal,Human alphaherpesvirus 2,46,0,0.0,0,0,0,0,0
241108_PL1AG,Anal,Mpox,46,0,0.0,0,0,0,0,0
241108_PL1AG,Anal,Mycoplasma genitalium,46,3,2.40366,1,2,0,0,0
241108_PL1AG,Anal,Mycoplasma hominis,46,25,5.225643,2,16,7,0,0
241108_PL1AG,Anal,Mycoplasma pneumonae,46,0,0.0,0,0,0,0,0
241108_PL1AG,Anal,Mycoplasma spp,46,3,2.40366,1,2,0,0,0
241108_PL1AG,Anal,Neisseria gonorrhoeae,46,5,40.0,1,1,1,2,0
241108_PL1AG,Anal,Neisseria meningitidis,46,7,9.020848,2,2,2,1,0
241108_PL1AG,Anal,Neisseria spp,46,7,48.623791,0,3,1,3,0
241108_PL1AG,Anal,Papillomavirus,46,35,4.94556,6,16,12,1,0
241108_PL1AG,Anal,Shigella spp,46,10,6.088523,0,7,3,0,0
241108_PL1AG,Anal,Staphylococcus aureus,46,43,15.0,1,14,26,2,0
241108_PL1AG,Anal,Treponema pallidum,46,0,0.0,0,0,0,0,0
241108_PL1AG,Anal,Trichomonas vaginalis,46,45,6.452481,6,23,14,2,0
241108_PL1AG,Anal,Trichophyton spp,46,3,0.159373,3,0,0,0,0
241108_PL1AG,Anal,Ureaplasma spp,46,5,52.0,1,1,2,1,0
241108_PL1AG,Gorge,Campylobacter jejuni,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Chlamydia spp,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Chlamydia trachomatis,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Clostridioides difficile,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Entamoeba histolytica,47,2,0.0931835,2,0,0,0,0
241108_PL1AG,Gorge,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Haemophilus influenzae,47,18,270.5,0,0,2,14,2
241108_PL1AG,Gorge,Haemophilus parainfluenzae,47,44,638.0,0,0,3,29,12
241108_PL1AG,Gorge,Human alphaherpesvirus 1,47,19,0.147134,19,0,0,0,0
241108_PL1AG,Gorge,Human alphaherpesvirus 2,47,1,0.128378,1,0,0,0,0
241108_PL1AG,Gorge,Mpox,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Mycoplasma genitalium,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Mycoplasma hominis,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Mycoplasma spp,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Neisseria gonorrhoeae,47,10,209.5,0,0,3,6,1
241108_PL1AG,Gorge,Neisseria meningitidis,47,29,297.0,0,0,7,17,5
241108_PL1AG,Gorge,Neisseria spp,47,30,429.5,0,0,5,16,9
241108_PL1AG,Gorge,Papillomavirus,47,1,0.220212,1,0,0,0,0
241108_PL1AG,Gorge,Shigella spp,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Staphylococcus aureus,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Treponema pallidum,47,0,0.0,0,0,0,0,0
241108_PL1AG,Gorge,Trichomonas vaginalis,47,6,0.189736,6,0,0,0,0
241108_PL1AG,Gorge,Trichophyton spp,47,4,0.174294,4,0,0,0,0
241108_PL1AG,Gorge,Ureaplasma spp,47,0,0.0,0,0,0,0,0
241108_PL2AG,Anal,Campylobacter jejuni,46,39,9.109667,2,21,16,0,0
241108_PL2AG,Anal,Chlamydia spp,46,1,12.0,0,0,1,0,0
241108_PL2AG,Anal,Chlamydia trachomatis,46,1,12.0,0,0,1,0,0
241108_PL2AG,Anal,Clostridioides difficile,46,44,108.5,0,3,18,23,0
241108_PL2AG,Anal,Entamoeba histolytica,46,9,0.188809,8,1,0,0,0
241108_PL2AG,Anal,Haemophilus ducreyi,46,0,0.0,0,0,0,0,0
241108_PL2AG,Anal,Haemophilus influenzae,46,23,7.944974,3,9,8,3,0
241108_PL2AG,Anal,Haemophilus parainfluenzae,46,36,7.3648295,2,19,9,5,1
241108_PL2AG,Anal,Human alphaherpesvirus 1,46,23,0.355884,20,3,0,0,0
241108_PL2AG,Anal,Human alphaherpesvirus 2,46,1,14.0,0,0,1,0,0
241108_PL2AG,Anal,Mpox,46,0,0.0,0,0,0,0,0
241108_PL2AG,Anal,Mycoplasma genitalium,46,1,1.833239,0,1,0,0,0
241108_PL2AG,Anal,Mycoplasma hominis,46,27,4.270426,1,19,5,2,0
241108_PL2AG,Anal,Mycoplasma pneumonae,46,0,0.0,0,0,0,0,0
241108_PL2AG,Anal,Mycoplasma spp,46,1,1.833239,0,1,0,0,0
241108_PL2AG,Anal,Neisseria gonorrhoeae,46,0,0.0,0,0,0,0,0
241108_PL2AG,Anal,Neisseria meningitidis,46,3,2.085826,0,3,0,0,0
241108_PL2AG,Anal,Neisseria spp,46,5,2.05316,1,4,0,0,0
241108_PL2AG,Anal,Papillomavirus,46,29,7.1444730000000005,7,8,9,5,0
241108_PL2AG,Anal,Shigella spp,46,10,10.370523,0,5,4,1,0
241108_PL2AG,Anal,Staphylococcus aureus,46,41,15.0,1,13,23,4,0
241108_PL2AG,Anal,Treponema pallidum,46,0,0.0,0,0,0,0,0
241108_PL2AG,Anal,Trichomonas vaginalis,46,43,5.842069,6,19,17,1,0
241108_PL2AG,Anal,Trichophyton spp,46,4,0.269343,4,0,0,0,0
241108_PL2AG,Anal,Ureaplasma spp,46,8,7.4898665,1,3,3,1,0
241108_PL2AG,Gorge,Campylobacter jejuni,47,0,0.0,0,0,0,0,0
241108_PL2AG,Gorge,Chlamydia spp,47,0,0.0,0,0,0,0,0
241108_PL2AG,Gorge,Chlamydia trachomatis,47,0,0.0,0,0,0,0,0
241108_PL2AG,Gorge,Clostridioides difficile,47,1,4.86627,0,1,0,0,0
241108_PL2AG,Gorge,Entamoeba histolytica,47,2,0.148313,2,0,0,0,0
241108_PL2AG,Gorge,Haemophilus ducreyi,47,0,0.0,0,0,0,0,0
241108_PL2AG,Gorge,Haemophilus influenzae,47,22,130.0,0,1,9,10,2
241108_PL2AG,Gorge,Haemophilus parainfluenzae,47,45,612.0,0,1,9,19,16
241108_PL2AG,Gorge,Human alphaherpesvirus 1,47,17,0.141298,17,0,0,0,0
241108_PL2AG,Gorge,Human alphaherpesvirus 2,47,0,0.0,0,0,0,0,0
241108_PL2AG,Gorge,Mpox,47,0,0.0,0,0,0,0,0
241108_PL2AG,Gorge,Mycoplasma genitalium,47,0,0.0,0,0,0,0,0
241108_PL2AG,Gorge,Mycoplasma hominis,47,0,0.0,0,0,0,0,0
241108_PL2AG,Gorge,Mycoplasma pneumonae,47,0,0.0,0,0,0,0,0
241108_PL2AG,Gorge,Mycoplasma spp,47,0,0.0,0,0,0,0,0
241108_PL2AG,Gorge,Neisseria gonorrhoeae,47,14,252.0,0,1,4,9,0
241108_PL2AG,Gorge,Neisseria meningitidis,47,33,319.0,0,1,9,14,9
241108_PL2AG,Gorge,Neisseria spp,47,34,609.5,0,0,8,13,13
241108_PL2AG,Gorge,Papillomavirus,47,1,0.378962,1,0,0,0,0
241108_PL2AG,Gorge,Shigella spp,47,0,0.0,0,0,0,0,0
241108_PL2AG,Gorge,Staphylococcus aureus,47,1,3.568598,0,1,0,0,0
241108_PL2AG,Gorge,Treponema pallidum,47,0,0.0,0,0,0,0,0
241108_PL2AG,Gorge,Trichomonas vaginalis,47,3,0.174096,3,0,0,0,0
241108_PL2AG,Gorge,Trichophyton spp,47,2,0.15595350000000002,2,0,0,0,0
241108_PL2AG,Gorge,Ureaplasma spp,47,0,0.0,0,0,0,0,0
241108_PL3AG,Anal,Campylobacter jejuni,47,32,7.7684675,1,19,12,0,0
