question_id,operator
cf4476f818f73e1fd05085a816520513c18df6f5,op2
52a8bb2010a0aa5b8e51618c7f967c5a837de6ce,op3
28ecb3395b1bac579885a60d3f96352061ed55ab,op4
94da40776ed2a8e84c219d64620fbdc1e2486994,op5
fe4f67d33b0e2f73b74dd76eb1562f7a8a81c839,op1
dd12cb6ba05a48108d2d5b0f97039ef3d032a164,op2
a30879752a3f82bb0cb0da6936dc7f399a0f0d22,op3
96516e2549d7d14c84715bc2fbddde2b59bf64ac,op4
291dc987ca9a9cf6f4f132f47eea9ad4dd7a55f0,op5
f743f27dff6bbfe9592d914694d11eba7f2a552c,op1
d3c12564dc707fb9aff2ccf64ba0bc00a3717ab1,op2
38a25fa1bb7cf46803046035dfd273283cbec65e,op3
275417e324f839f742cf78b06b3cb925d26360b1,op1
ae348210a5c851143f217970958c0464d04c7b25,op2
7f2da8a8bd34164ca02b2bf4bbdaef915f719dec,op3
227d7a6797e52acd6c51d685d7da55f8ccbea8b5,op4
42a10b15d488acde3095d099120cbf7296d3826c,op5
4a0f4e2aa24a31ee6b19350a116adbdb6b22dfb4,op1
bffb803ddf6239c4f22fbe7ba30dee5949e68847,op2
d1da038e317f1f36b94aa357b8eeeb7d8941b578,op3
b6ac98747e0df0f84ba062c7263eb71a8da0434e,op4
7fd852356b2dec86757adb9ba6f46d425bfb3e06,op5
d5dd25e0f3285614bb257e3aebf72ee251a6bd65,op1
55f5827df43a3d3f37cf8c50a548e5408e29e2b2,op2
482803fd136b202b4352e1302d69517b5f0fa42e,op3
02e61d80510b54219f07c05cb0ad6e64ab0438b7,op4
7127396f2bd67680d4b35cf7966d7cface72aae9,op5
0d73ad00708bff053ec43e5c02d7ec09899ba34e,op1
7794e96eb65ccd462e131bbd99ff085d93e9465a,op2
1051de682480b2e894d00b879964583d114436bb,op3
a9009c180a7d8a34b87ef068ea25cbf0ea87225a,op4
7b21e15af76ece1d052694636614752643721b1c,op5
94d8ae0d805e71c71ef7f943191e8f0f872628ad,op1
71c6ac39b0a14cf27495ad59ac6f3fa1e1f1073f,op2
9e18f73197330c9b82e31b93b3ab3092db00ee8a,op3
355f003c89dc3728849881f40e67463854820a1d,op4
6c776811038f3ea7ad6687b961ea6308e8b6ad04,op5
384cbd25a12d89ec2a4796d2f8a72037cba922b9,op1
a6f3f6c7dc6896d5a664f1062b56951b679b1077,op2
16e1d462dd3733fc4814a2751d53f1b8466513ed,op3
6d139b26ba99327cfa6b59328e1b71ac3a49b75e,op4
4dca39a491fe801d9e046ff162a491260b809c63,op5
d8398dcfcf8985f398b48474dac975dfbd307db0,op1
27f78a9787abba3416357484d874a22d61ef184e,op2
32cb77c3acaafbb8148b8676969517becdad959b,op3
724bb3f652245bc688d972a7b9855e70d033294d,op4
4e03fa7be22f8ba9ab37c8a951577382c1ce0c7c,op5
c88c098dd29d6453d9585c0a210f1987a7b12d8e,op1
5a3b8e3f992dbba88b0ffea8038cd96acc73b3c3,op2
7c9320a482033474db9c4d7c571f2a4a8a83f9b9,op3
136c92fe9875556b70759929e6dea0a59cafedea,op4
9eee4d00afe67f9d796671fe5a68826cf775fa61,op5
3f7a786a6dc4b9816501609087ede9ba308c9fe8,op1
6849bbcf772513c8b62b99369489db94b8586698,op2
32c8bd96e169d841b54ceeaaf9d42195bb5d4255,op3
70b51c4052982607bb5f8dedf3a2341d2bef8a35,op4
61cb3f7321ecebe6ec672512f6ad7fd2de563c9b,op5
e452243ce413c8d2e35ccf5f7321833451d1ca81,op1
c6b8a16d5fb2184865dc29464b76fa09998dd997,op1
88c2c18151770487230224e6aae68f092bdf7d01,op2
508e7fe2ac4806df90e6d3223b001d2e68d81902,op3
2e7912f918b066cde7d5ff0a37df1a8488cd5085,op4
0f462acfaad6c70e8727801d17a3a472d165d700,op5
c42ab4501184e5c0bced4226e4f540d5de3de424,op1
586e839ef5e2fa889901af53e27a8e561cbf631b,op2
9abadb1b3e5f63c48db54fff3f4863646045387c,op3
9bf8abf34c15433768245bba5f99f6fe40b51f23,op4
e1705a1cb339a2aeb20f49559c161aaf565b2678,op5
050f1f518b3baf15e0d8f342626aeb2b8235a4fa,op1
6392ed9a73a5e7976200afca63a79bb1639bf3c2,op2
8d02a99195cc4e11bd6fb7eaaac46679590af9f2,op3
a2b65b6ad40ef95659d0f5bd7e80d9946f103f6f,op4
3cea4677747b72ed838efc41af44056b851075c3,op5
5aa60238de003944e782df6a0d46e0597803c24f,op1
0f3a4216c361c293fd23f03d715f756326b1eca9,op2
082b5b2e5895fc4fc0663229a01ce861ebbb01b7,op3
6dcdbb46d1fa91a4891b41b177f7172f40470d4b,op4
0e9268a43cd7cd4070910136ca80a28c6d71fed8,op5
09e4516b1d353023a08b5289f7b7a53d73f49dbe,op1
c53e3fd09114032f2a22cc1148e1c30b27de14ea,op2
0b458794aec38e9d9a7076d0715e3bfd18adcd43,op3
6689b24f9dc0a946e54677f46e303f3efb6636e6,op4
749f9a4d3332781bb52b5421792b509feed7fc36,op5
037a710b37e8eb7b519edba6952964fb2d9c3b94,op1
d68f3f30aa77e580007ed40c117403351d2557ef,op2
5c740ee2e9772180e325949b152182ebac267c1d,op3
fa7cfbaccd3d67f21c65ba85cc60deda37b100c3,op4
f15c92f69aa5fc6c8c88f3dda8fc10af44a17355,op5
f3395fd184510e892d0f25f9306015d1d87b9fa0,op1
bf89c92705bd61258036205bc50aeea3482d0e3e,op2
33c55c61baf70522c11eb5cf32759f3c7dc6107b,op3
7fc1220049997e03abaaf029e7f3f44bc0a79dc9,op4
46ebe01740a25f574e5e2a1b06e93898147fe7af,op5
8b74f3a067e2d40ed2f4334a41ff048565c4d567,op1
d17f28386071d98cc8e0f07fa203a141d3ae2b7b,op1
79082abdb06578bac8704706dea88a25f184fbb1,op2
66c62c9a8b5d74b06b42c33abc92054f0e6abe17,op3
b46daec047879f31b95d5a787318206f76005847,op1
1c6528f6269c732253eed3d7fcfba8ab8e5981e4,op2
4b7e58e7b7be9d076b1d8eee5491ba2c05e67db3,op3
3dfc1c701348d02022bce21ef7f68b527758785a,op4
45310d29c9a9441e7b4d8c6c73d684ccc29b2da0,op5
1a36cad8f23525a5acfd9de5b4fed5cb984f7194,op1
3d7edfd1d27def1494bc00c18023622caaa57b00,op2
4a8619e0a513a30857585f238e88404b7a0bb0ca,op3
f035d250841731d6a40642112fa3a8afaf6171d2,op4
17ac846ea7b3152d77f7915407d59eb6dbfb3790,op5
4d25bfd60810ba15a96aa21146bb003018f578ef,op1
0debfc61b9fa8ae1cf2aac1539ea525963554d17,op2
1cc0773258549ce1348c13a5fd677c7d12aa4f05,op1
2632f1573580c8906acfb67bf96303c316a1f946,op2
4a15f467da29a2968d2a8b7a7cf3dd4174841e41,op3
8019495333e1705d0cc0a66eb0de541f507e6d1b,op4
3d03f6a91d55a09f5ae600412dfbafea82ad43b6,op5
69843c9311383326d370295587a74a3df3402c32,op1
c303442600d0d3dc636ef72f6c0efe1b957196e5,op2
fbd49bd2d1c648a73ec922ed399a5fca65d3cc5d,op3
79e68adda5b5328c91063f652043932f2a2c9cf4,op4
75df2945bb5fe4f60bd2c364645b7c7af906da4f,op5
2aa9c238dd1162034b48200c34eaa412d283af5c,op1
8de5b42d8d79ae391dde913d2bda0649322bc529,op2
4f689c4c7936c5a2f40152c04790375bedf25135,op3
2fb1e4bcafcabb8b2406656b66812279d970ed29,op4
292ef7d3cea7839445b9923516d244b107eaa95f,op5
c01f59bccad173bdbf38f268654779b52a305b65,op1
65211372b2c99f8b5a31bb5a35ff23c9fbbb5fb1,op2
38d945a1677131476a2475429d2b08404973e031,op3
a35f7943bed38c483b2b04c1995b5908069e2998,op4
7e1a7be93517de490cc69401997d743180ed1596,op5
d1ffdd2cd7cd3c8ffe18b58f676eeac22745a5e5,op1
f7b7e574d6b7ecb4cc395ae03c76524f04b50dbe,op2
6a7ebf577131c84a4e9eaf77936341f2a958f8f0,op3
eb1a12d0ea62ca85645f2d16eb4150ea8916de32,op4
2dffc03fdfb02927d76d524a334cf2a0a7aa8ed6,op5
c3296e01f8fd33da00c517f8b595f33e55f72a5a,op1
c698b4dc11b191ec9b9b619a006c2d87234eee0a,op2
68429c7aed3fc721fd8e4b0f2547df9d6fc12637,op3
ebb93563ba803702287fdda8348f5e7c470c226c,op4
cf3d00762040e053477d1afb8ab31e64b065fb42,op5
255091dd9feaeb888f46a24cfb530d37ff4817eb,op1
4fd899d4903c3b53b4cf9503e0ab55a3e94630f1,op2
a9a705bc502d600fa1886a961d12438688d0bf9a,op3
5619d3d30e0ada46a7215b403fcc802d9543bca6,op4
87ab798102b825f45445e20ded425f79026afc83,op5
1c25949f5e036366f04c65f33e082bab631e531b,op1
e5bd089741301f7e4a1dd2fa0a5841b5688cd513,op2
ce0e5af1ab9675949c291f61991d9c33638bc595,op3
d092b800629389f13043011346232c79a4f8cf43,op4
a17628191ec833eecfb0b80949b97b66ba28000f,op5
b19d267aea939f945136b224d581e73755c06fdb,op1
ff6e5abe99a614d930879b1d67279d77df720ae6,op2
8425bd0123a20f8bf8f2e1a7141b8a04cc8e364a,op3
cf1058097f3856403af6ce2be785ad1a2ab20815,op4
b19141b330859e465d50a6ec40fe06c43a717b7d,op5
b5de816ea880b66736ed7fe9938db90adf54c158,op1
e4dc091132202331150bf0f56baae94c5bdf4541,op2
627f291ee6cae755e449ae1ef5ef49de75255313,op3
c400289c4313a08e5f82f5dfd08ba0efe7d090e2,op4
654c6d1e7dd4d010c1dd697362c5286023fa8e04,op5
d28bb2275ce88691e4a19825789cbe117a848a09,op1
f5f9acaaf494cf332926c003954c0b00b2d3a7d6,op2
d44673c3bd1aba559500560205f7fc54508cca1c,op3
e6c11f0f47bd07c04afc7919269b7ad85e0f7647,op4
5b6633687cb2d550e4de0c2fd484d006bfa01f8a,op5
2ec24fd80d646e4acf449b456c09ff5aafbfded4,op1
79a7ab3fc5df6a9a4fc13a7a3bf7279fea423288,op2
0425c24fd4b61890fa764a291cf185892fff1a66,op3
f8ec25f598e8264ddcfb20c70371d0a100018562,op4
bf8deaf32dc0b905be74483a5efab610008afb21,op5
515333b5d7227b377ad6b7083364d52b82111f6b,op1
23eea4079e4bafd273bb73585aa9a384f097172c,op2
b384caa45f5e499e7670baf832d55e7ce01ae961,op3
c9823497d5537bc838fb95949e9f96d39a3dd0f5,op4
76e60a881733ff25f413acf3812252f6cb82eadc,op5
037ee539cbd38c2910eeb05ba4f729020dfb649d,op1
b2aa1086221939d5db98502ab885f613020bba24,op2
276a24d3ae54c83d532a205c8ad0e84f136704e1,op3
667ac9565aff9bf23c041372c4b5ad43c03a799b,op4
de5cb16458111674cce69f53bff29100bd1e884a,op5
d3bc6a545c4f48aad4c14ee9dbd53cd18bb3f793,op1
0725623fc8ba459b275206472b91c58e251eb9fc,op2
dde0355a31250df555661f9535ad47a4824ec18e,op3
4ca2ebcbdf38890843b86d2ae718d1e7aec001d3,op4
2a398027e3ce1f367c122f9647b83a3badfe6fcd,op5
ecf5534daf22a8728ba24462bd3cae788cb2dd9c,op1
4dda0903800803c790254cdba4acd182d2ec5781,op2
55cc03010a484ac997cbc61a72c46c0fe5c809bb,op3
dca69c97073aaad5c6af6832002e611945a3bfd3,op4
5b45ab67502d272898a9a286bdc2bdc073a97be7,op5
988a202ed3338bb074bea919713b3a2f10c17917,op1
53d10f6731a36346ddd0d149e95989fb5307938e,op2
7d475a30becf5a181122b2eef3f5da2f97f215b1,op3
54f7be5eb504df53fb59ad9ec563b1f21cc1450e,op4
b022de9db824438e46566eb8ab05cecde4df9846,op5
6b5c0f7502d940d6b2eb0db2ddc46ee8f75290a7,op1
adb85fe6a33f3ff5be11c3891a4d12e02f391905,op2
64570f3462f7a2242daf6b8e423b14521219d896,op3
607845d5f9d9f2b065d15dae1e7cd9564b8aea83,op4
075cfdffb6e57693ebb46c72bafa7bdbe23bc967,op5
572d6b43ea42418517610bfb77e56942d14f76cc,op1
ef9eaff9d08bd94f3486145f14b97d290abf32e6,op2
eff09652763c0df82738aad83ac8abea66fd25cf,op3
e1263afbd2e4ccbdaeff2fd13a5fe16efdf4b194,op4
c9a1d0a2fed689409f0a3730010bc20e7dd8418a,op5
7c204fa399af767bfbd5dd9641ca2a494e18b0b8,op1
8447c6c33e8785f7e73bfefe53ae091e9af97efc,op2
9a3ffe56e500c21bf620789714e6f7bc628936eb,op3
0009162518421f8d3361a69044cd578b6e8add4c,op4
47ff0a4b474b7a9edf577d99ebf5ad0e81ab3831,op5
c06fddff516150196ccd6ca2c8378e9456f354cc,op1
1c2f392e71e0b5a767ddec25f77ab58c195f7261,op2
e97aa4c8a4836ccfc4c878ff09e3e4f2ef26c57e,op3
02166774b898db96406739de622dc5f56df853a7,op4
0c0a12aa841b70dbe0e28481e53f3fe5d92310e0,op5
93148e7e67cb4f46f052aa763e7bfcbd4946e307,op1
894c290cf3547aea093cd09a81e22f0237799f19,op2
f6e1d57fb0df112021b6289e58eff4a4fd07cfe2,op3
06cc7ca7c69a7f79d5df8b784f0933cca00e9d58,op4
cf3fecc961b5357e41ce2ff5374a611430f2e3a6,op5
0b6aee0fd59942e6e26a291df078bb16cfdc37bf,op1
883c63ba1cef4d47a958bdd3ed4819619fe65896,op2
16e60f079233f0040c9e2a5040016afe46a88135,op3
a9db51a8c969528433b31de982578cbdae3030ec,op4
0078eef20d6f9a96d1a43440b6bea0fdc178718a,op5
528b1941cf22dff7fb47a80cf28ed7bde5922f82,op1
c9485f8cbbdf7d31f85b4ed0ed0fb1d57e5d1d95,op2
0401c05df58c59ccae2939fab0a489bc2b749ffc,op3
57d1190a44b1a4fccd16494e69359273ead32168,op4
b89516740481cab387479f565cd23b0b8039b00f,op5
7b281a38d7823dccc563fdf04c813167bf924a80,op1
9620fa044ac8bf2bdbfa1fcd714df50bd0069c6f,op2
2dff3b1f126bdefeed873b610e93e32b0aaa1729,op3
01540aa17985cbea23d53cca6009be3a6dc9cbe2,op4
0e0a5e0450bc45b005e0cb646543614f4a527ae5,op5
e1b0f787ea0642c177fa7828a6368f19a3e1b006,op1
c9a576128ccb8911837f6233423fb21a64a6e721,op2
a5fb3ce29724534e09905739c394373db77446b9,op3
a6f75e5da481d8da3265bcc74a230a9a0ba0de2d,op4
28d82c344f79e88063432aaa35fe8fff301a4831,op5
4c3336d263853a25086beda3f1ff097b9eb3db53,op1
a521c7e48af7c67560168ed4c594cb6339ca7d77,op2
786ccbb4debb15d47dfb0d406e7266ac86703c04,op3
4b4cafdb20002633ce3662ab82785540c0cf79ec,op4
a86a8acb229ff09ff7abe5ffa74580fed7074a90,op5
ccfa1bc3d4a0436c9314fc89b1456e664256567a,op1
38d94321141d3c5afc74a85ec7cc26f63a2181b1,op2
d1b6658fb33a8e7d5a84a22b052825961f1e6dee,op3
d368923a70bac534294135112f5deb3e6acd4c05,op4
c1e831d99f50c0da50679007092243f463a636e1,op5
348dd212bf01a96fc533394c0e378ac353669e89,op1
e1d44c788a4ce2de9f0a3edc22cbfaf9a6e42574,op2
12a39daf4fb7818da5b5a45b3f6d7e88e343a1c5,op3
845d15ded3fab19939c1274e67697ee9a75323c0,op4
d4cc32d8d4e08a7bcad48a1abc1bf1c9355bd8bc,op5
df45acf86ab1ed7732978e1e00726d5f177d9d4e,op1
749837e31503bf36264418d42fecb1854bacb2d8,op2
4a5f96b3509516e2489648c8d5b89365ba238a1e,op3
a3575a116dfd9b5e75e9bf503f1a0b53918c69d8,op4
c60cd91c0b0121037b8e699715e2d78e62963ff5,op5
61655ae88ae39a1c6969f02fe911e21d94554541,op1
2017d2e5e706a40e001ac3a53d50039e2ed3d37e,op2
0847638abb11258756f7a81aeedeb7d2cca45f4a,op3
6f26a4bb9a4ae9db08a17cadc4b1029cad735054,op4
0d0029f3e0759f7d2b46a48dd0f5a5142b47c99d,op5
26757c9780d48f04932f09490344c1dc7c51d289,op1
7b3b371b8405eef6ce2d4a3e119a34e353cd8445,op2
35494f92f4a9ca5868b2d73139562db810479d22,op3
a5ceb8a4978d86501c2b731bdb658acd6991deb1,op4
b6f01fc184c7178d474119ab0c96bfc2407a95a3,op5
7a7365b4e56c7709f5b87306ed9628a8334f3d92,op1
243fd5b329b9bff099f0fb618777ac4f07175867,op2
693dbc2f9af753033aaddfe2519358f0e45789d8,op3
cbf074a76a533c0ee51332ee3ec273050f4af54e,op4
4ef1512b03b9e9b7c82a072fdcd01763e92e4836,op5
ae056aebbbb42085b5e5e836dc876ecf5b3aec6f,op1
09d3f2f0cc3981334d23571e1b1fcb31263d8080,op2
b880785210ed153ea7a1a11f2c8ac4d48f4c1d4e,op3
20016dd92dd5223ff0a0b496725a2ab11aa3d88f,op4
bfa223d385bb68859e528517b738fd78df65af64,op5
cfef5301eee2c5ce426386d5e646c9bc0227194d,op1
acf11165f761aecef4fba86ffbca1709890d1070,op2
f4564a72d81cfd9433858acdb567a09bd8cbe148,op3
3852f14a7e7f0821394c056711d810483562c9dd,op4
60e67bc6ecf7527445f44f2300b1afa93869cf0f,op5
6062a5af276fc75ad5d0b574e2716f555e7543d7,op1
22b109ec13c47691bfaa36fc1fa4e2ea55bd218e,op2
c1c4efe030cbcbdcc4db27025c8bbd591fb90949,op3
3aa2e15c4123d8c19d3a53ba3cb7e042ea42a777,op4
be5c75a9c47ae5d0eb981560e6867bc93ea60d98,op5
6fa7df340ffe84f2a40f58348921c64cf3b70bf7,op1
f8b1406cdba7fac0e8e78f23ae3423fee5c97679,op2
996ac9200df1a983728aba58050c21623c82c42d,op3
259bbf4df0b5cd89b1066243387f8eaba3b40c63,op4
d829d07eaa78cf33706d249dac35968741040250,op5
7b640739b026e69ad56e2ab447176cceb83586a8,op1
df4d79459cae26a8337422d8a33e0cd153ebd81c,op2
cb8500e9dd2023829331faa373b6fcb7ca88aef1,op3
6eb3d425c77dcbf1b96f2070ad2baa88743c43f4,op4
9ffb8c0c7a30f9e11fd562674aa5b49de924bb78,op5
4d6c255b658ace22ba22c86e4953e37591a40991,op1
41287215d3fe99620bf648ba5ad3e70c50bdee13,op2
8e7308c75ab810b2edb903da26e57b14b524c211,op3
802c2105ce7042f6ea5849846744967574389cc5,op4
15c3fcc198fd53dd695a7dbd05114e17a953849b,op5
b4eb49a4fb51863ab2d13d225132f64839c556de,op1
33344aaf041bb650112be2701c65f3f6d214d234,op2
f28d40e064b0aa7009ce5b324209765af3f9b89b,op3
c5ef4c134fc43e190b6fd29fd0e44ef4d461107a,op4
e2a7d1f217b80959a889151f6106e06d680e102f,op5
8a067e86c9fe0e1feb1c3733015626629432d902,op1
f18504de7f1ed88556d293394d72febd7a5cbb09,op2
7ee20e824c82c8a5411856989aba7a3a2314faec,op3
f2643e5d7516f15d2a166ad57dee143c3a5e8df1,op4
bd09143dee533c792025930b1d0e628483959011,op5
6bfca089df8ce3eb153f817dbef8e9d04e6b67c0,op1
2cef1a81d7ed9c51fcfc7953a0aee995933fb32b,op2
8bacbe3ca6e666000b6157853f4363e3c3724d0e,op3
6c459a1d0c35aa4dc1d4cea7a9c3b08b62aee95a,op4
7687ca5a095e461bd18230050583b45d88eb0588,op5
15d8d9a70ace61a5456221e6c5c5668a894afec2,op1
a20040cbe17eaf64c170f85f06a9a5c4b049bb75,op2
64816e0c33e0cd0845ec26599af905c704407d95,op3
6bfe97cd21cf8f154f7b5b40b06edef5f721a89d,op4
51dca46bf82a5d2a5f503d5437c6800e3e8d1ade,op5
75d8e12419e9bb12c047884be16f511433c64d79,op1
dc249341da663129fe1a6bef79f3009a2c4ff667,op2
3c72eb0c54adaa1208d974156f2f44071ce816de,op3
93d331fcad53daab926052db6e86fa377ce5ce92,op4
ad965e66f84983f37cbf5ae2363f2d3ae6b111d1,op5
73274c8c2e4fc5a6aaa6d27114b85c5ccb8440e9,op1
eae82581a416c766dd59c276995617aa8d76c21c,op2
ffd489b9870b46c00ab51c2403e3d059b81d6712,op3
d9223e78f5e1d58e068250f78f15511776e2cdfd,op4
6b717402abfddef1e9c99990f8b286b9bb96a9e3,op5
e03cb5fdd7da9d6405a3123e044db4e3653e421e,op1
b9f7afae1ac81acd60e33b51af82f2d7d0b0ad78,op2
65333145d85c3d70f7884ea94a4e72eced6ebf0a,op3
aeee05cad10cb5c5a639d62ce3280e56c44111b0,op4
fad86f6f7fb2567f1188cbfc5620e6acfa344c17,op5
23595b52ab7dbacb2f681779150e12d2de43b919,op1
958c03c84163a6ddc3fdee0bfa6d0e7a1e1a37ea,op2
fb7daa4ca3a0d432611216b688f5358d6cd6e450,op3
0006922dc8f507bad2cbabe8b25228265c3dfeda,op4
e1a2a781887b85c640cca8ae0c6633a1d35c7047,op5
62670e5349b649f46b8e1c00da9027205ff42c66,op1
c56d7e8e145b722246de4ced8eb1b951d7c72979,op2
a8a34a3abb18c4a12e63f9fef6f0d6dcb6a888a7,op3
f1775e191ecb00a1ab01271bda5fb2c074c5ff67,op4
70c4c581f5d8e554824a7c0179d1a3fd77fa9bcf,op5
6b3003bc2caec5cff3950920e2c6b53e883e9d67,op1
38b58ff1eefff4b23e913e59206c4feba2441cdc,op2
d75c4fe215d9f9ac91241e7cb48d49e4af50bf5f,op3
8e49fdbed644ee9aecf480ba915424b3fe12b539,op4
fca0f2f5579aa7db558b6745fea5cc584a6eb011,op5
fe05dfc9715155616b7f5462292fbdd1da49c46e,op1
81aaf6c72ef992c11eb7fbed3697865c1310f053,op2
771b64d7a41f7ab900f49d43537fcf712da3a7cb,op3
1a9e51fc1f4abfe5e3047b2aced240b5dad21595,op4
486cb9d33fd23b12e7582eb5518205d06ddd42d0,op5
767bb3edfe379a7fea524e0d4e217e92c4cea10d,op1
56350cb9a3e3f18a80359bb385bb7accad02a6b5,op2
298c848b272e9e1c5990a2ed4174fa3b511ae80c,op3
a4c33f4088a5549fc69404dff631c512601756d2,op4
5828e88bc23ab6034d1d6b41d2cdb070f26b75a8,op5
487aa1f8d7bdd2fdee3a136ab71b599bb8fda588,op1
2083707d75ae1df0c2d3bf785d5a6564ccd5d4d5,op2
cfcfda5b457c2aa76b84406aeea71b72278a5dfe,op3
f0b8c9f10dce66cad7dcffe7297512bea6d53c27,op4
527ad754a97f8349d3374ff48e28f57f50413c5c,op5
80b0bc19fb22975238da1700dd2a2b30894e0c9c,op1
a529ea758b4a173c4e7d3ea503cdb3be84c39c68,op2
fda039654823d44438ebdd5b8841f542d933da6e,op3
2b63bfb6c77c4b697c1a89d6da67da58004814dc,op4
bc69b262d6007bea16bead2aa402f11d30c12a2e,op5
3f6eae75bd3eed4009f3f161fe7684f948513a21,op1
d6c3224ad53327831fb07ee5fe16f77a8c93e84f,op2
39f36339f1072229e24b39df9b749b26674a3990,op3
b80781a5da61cb6167f091e94eba820abc8af258,op4
c49792c57fe16cee0762262e2b88cc0f1d14464a,op5
582273ecbedd681710c8104f64733507020e2a92,op1
6d3a2604d5e944bc21bfc54efba946b7f935b7cf,op2
a6a64b51bce2c95f8ac64ecbade342e271aba70a,op3
b9edc55209fb92ddc9683ae589c49285a6246d9d,op4
08b12396ea7807307069f82be061ab71c445cdc8,op5
ae29ba25e7e289f06aec79452cae3e463b732f7b,op1
fc4eea796cb2bfa2adf0b97ebf9fadb3d2092480,op2
1e2fc4aba16057662846b9492291e29ab9428557,op3
5938d48d22260f3994d8ece05f9e85f9ac7c42c6,op4
64bc05f4ccbaf257f9fbe434ad072ad216c9e480,op5
d395825c2b88826590cf7a0e07af95a1412d29ab,op1
042d465b5df2c08f1b197bc8020f3fbdda791d8e,op2
1e1d92b9177da1985c8f4904dee105f6e2254a9e,op3
4a8f631d7ffa2fc0fe9ccf436c4714450550af32,op4
6e7356f27daf45f27787341b932bfc6973368ca2,op5
6e94d94c59c319178ddceaee17aa26c41b8b365f,op1
16104e64f6e5e70c915c6c7de4830d48e7deab89,op2
77e9d651475ad5781d7a2d293da4091a975c7355,op3
df187b8792faccd553e8559019d5946e7fb1d2e7,op4
039cbe8e70233ff62a815fc42c40166748dd6195,op5
310472a3a48ade66e0d083b1ee01fd47773c89f0,op1
879c5fa0678da6f75e6e77c565e8f4c4985abe05,op2
1fd89c1253ff0779b653245eec2126a200fb8199,op3
b0561660c9ecac52febf4534e004d22b66fe8bb9,op4
f72ff051c30bb681fb140d6bee88d4c4832591ca,op5
49c06f9d2040f032ae6d0f5205901af9f2175b9f,op1
a913081895228a5887a57e14e9c802f8369b918d,op2
7014d9132e1f9d6feb749d70ef2f5a035c292713,op3
459cda338d46bba2cb1a1c1816bdbcd23abcd3a6,op4
ba323955c3992bd78722d49f27a651b1640e6932,op5
44652bb9a70f4cbdbba5ad4998d9ed4e44b043b6,op1
8b269d9cf5ea837a953da15e38dfd83cf22da19d,op2
9657eb8d8d92ab659641deb2b2a43267493eba08,op3
f81942eb659ab3d3c5a7ddc5730338616cdee36e,op4
3e3ea01712e8272962dbe7490375594b0d4f7dd0,op5
3b62f1337cf5246f56086d8b477fc43170d5f3c7,op1
ae72a2635dea39a657377e91409dd0a17a3eaf74,op2
7c2f4cd993adcb6a8cc4e1366413c53e087c1c47,op3
17822fb804b2770a3793591b5cf310ee29ad5bf1,op4
530a98f331aaa05138774a22a7ecc90bf73f107c,op5
903261602bd038ea9431085256787b5f4290d3ff,op1
7fa0baf267d47f2c7453f2a3fe1636d1695dbea8,op2
d0c98a73c585f1dfe91dec9b4b7e6e4d360a7e24,op3
234a0e178e0b296755891c4cf567ee54ed819584,op4
8e936dca5f05caebd45b85da5c8a16a9cdd1c76a,op5
3f9f18a0f869c07ee1bb657cc55915bc6d409990,op1
d197e350fb2678d87d04fd529299970ea10784e0,op2
afc6a2af4f260170b1000e6531db977b5cf57e02,op3
d23c9ec5cad71f866756b10419272fa121f4fbab,op4
a5960a1434119113b4774edc544cdf69cb535c67,op5
aa4935282b153baea9fbba7d0b43f5dd3e57d514,op1
d2fe1146d3942c2b02ced7ef50814de3d3f93263,op2
2ae45ac736b5654a1436c6244f2f93c9394343cc,op3
93c9f4285335ab77fb5e14654f4fc536f94a139e,op4
29194d5d67d933850117d521354de557004de34e,op5
345375fbd07f15e73ef3a4db6ac9d7d1a37136d1,op1
9ca1a7338a933627b15511193afcb55a96375b3d,op2
4aee8dbbfdbe4850b2aed84bb7893dd404146a6d,op3
d409e78aab9c76fd859e9e9ef6cfd816ae89f621,op4
0d0813fd45c12882b5be7758999455c8586989bc,op5
af5355c656399d69a478b4cd2bf7fd1e6ca02a1c,op1
9feef0bb46725e2abc6f78f75a4c7b1121bd0718,op2
a5c8fbbb419c098bbce83e0f9db04fa38bd8959e,op3
64fef96fb4216f0535011c8ef2e1e5ee493201f9,op4
f6ab55fc1f4f0ff6b4b74c76ad04a662c3cade14,op5
16bf4fa668c778c17ca1904829af6a6298d86162,op1
e0b8ec9e2c6ff905a8d1d99cbc9fa373dbfc655f,op2
139fc8af8f27b5629b9e191582d47ae37d84d49d,op3
b70383dfd7a0c444d10e6c0a7034ab9b2f7f8bc6,op4
49fc0ac72323ae7f60519ee842da037a52d30afd,op5
957d5d2e352891044797cf090ace31ef10dbb4fc,op1
443dc8ba6c42ea43a1e285edec328900dc69a2a5,op2
5fa089db84ed94b57f8c4278d3e8dc28b7d1833a,op3
44a53adafd673b6de5907e74e4b4c4ede6acbfac,op4
f8a1a8ccffdb0497143f72c43025236909bfa133,op5
d3e2b317740be73cb6c46ccc69126ffe9e347da8,op1
5ddae961b98fc6c42af5f44a16c03dd96956432b,op2
191c6f28d9975a7bada948626e51f5e7a21eaf15,op3
8706e8b4e66193697c63e0763547f585ddebc4db,op4
8547c713463fb682657b11d9a6d7b85ead764bf0,op5
c2869fc2d2df3e36c8daf6d8d0b8bf8595f649d9,op1
9f64f4828bef600fbc043ed085c46a99a8031dcf,op2
c6b0714afc42f7295b509c272d9195b1b1f390ed,op3
